"""Fiskální rok/období"""FISCPER:0FISCPER;"""Kapitola"""FM_AREA:0FM_AREA;"""Prur. a spec. ukazat"""/BIC/ZC_PSUK:ZC_PSUK;"""Schválený rozpočet 0"""KYF_0001:ZU_ROZSCH;"""Rozpočet po změnách 0"""KYF_0002:ZU_ROZPZM;"""Konečný rozpočet 0"""KYF_0003:ZU_KROZP;"""Skutečnost 0"""KYF_0004:ZU_ROZKZ;"""Mimorozpočtové prostředky"""KYF_0005:ZU_ROZKZ;"""Čerpání nároků z nespotřebovaných výdajů"""KYF_0006:ZU_ROZKZ
2025001;0327;PU10080000;91739905.00 ;91739905.00 ;91739905.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10080100;91412441.00 ;91412441.00 ;91412441.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10080101;91412441.00 ;91412441.00 ;91412441.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10080102;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10080200;327464.00 ;327464.00 ;327464.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10090000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10110000;91412441.00 ;91412441.00 ;91412441.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10180000;7684309.00 ;7684309.00 ;7684309.00 ;122342.46 ;0.00 ;0.00 
2025001;0327;PU10200000;37507460668.00 ;37507460668.00 ;37507460668.00 ;21235.50 ;0.00 ;0.00 
2025001;0327;PU10200100;16074317.00 ;16074317.00 ;16074317.00 ;3185.33 ;0.00 ;0.00 
2025001;0327;PU10200200;37491386351.00 ;37491386351.00 ;37491386351.00 ;18050.17 ;0.00 ;0.00 
0000000;0327;PU10220000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10220100;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0327;PU10220200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;PU10230000;82087334518.00 ;82087334518.00 ;82139930646.92 ;17023445.23 ;0.00 ;12551602.25 
2025001;0327;PU10240000;573908283.00 ;573908283.00 ;573908283.00 ;465795.00 ;0.00 ;0.00 
2025001;0327;PU10250000;136389600.00 ;136389600.00 ;136389600.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU1010000000;225000000.00 ;225000000.00 ;0.00 ;18873528.76 ;0.00 ;0.00 
2025001;0327;SU1030000000;38453386351.00 ;38453386351.00 ;0.00 ;68898387.12 ;0.00 ;0.00 
2025001;0327;SU1030010000;37491386351.00 ;37491386351.00 ;0.00 ;64257957.71 ;0.00 ;0.00 
0000000;0327;SU1030030000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU1030040000;962000000.00 ;962000000.00 ;0.00 ;4640429.41 ;0.00 ;0.00 
2025001;0327;SU5010000000;11056914641.00 ;11056914641.00 ;11056914641.00 ;614955791.00 ;0.00 ;0.00 
0000000;0327;SU5020000000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5030000000;119202233820.00 ;119202233820.00 ;119202233820.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5030010000;37397288000.00 ;37397288000.00 ;37397288000.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5030040000;81804945820.00 ;81804945820.00 ;81804945820.00 ;0.00 ;0.00 ;0.00 
2025001;0327;SU5040000000;9227662463.00 ;9227647463.00 ;9280243591.92 ;105305678.36 ;0.00 ;12551602.25 
2025001;0328;PU10010000;361504405.00 ;361504405.00 ;361504405.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10020000;54320818.00 ;54320818.00 ;54320818.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10030000;3461103.00 ;3461103.00 ;3461103.00 ;865275.75 ;0.00 ;0.00 
0000000;0328;PU10060000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0328;PU10180000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10200000;1860240.00 ;1860240.00 ;1860240.00 ;13800.00 ;0.00 ;0.00 
2025001;0328;PU10200100;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10200200;1860240.00 ;1860240.00 ;1860240.00 ;13800.00 ;0.00 ;0.00 
2025001;0328;PU10230000;88700000.00 ;88700000.00 ;88700000.00 ;953933.75 ;0.00 ;0.00 
2025001;0328;PU10240000;346110228.00 ;346110228.00 ;346110228.00 ;0.00 ;0.00 ;0.00 
2025001;0328;PU10250000;40000000.00 ;40000000.00 ;40000000.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU1010000000;28000000.00 ;28000000.00 ;0.00 ;1755128.35 ;0.00 ;0.00 
2025001;0328;SU1030000000;1019860240.00 ;1019860240.00 ;0.00 ;1246136259.38 ;0.00 ;0.00 
2025001;0328;SU1030010000;1860240.00 ;1860240.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU1030040000;1018000000.00 ;1018000000.00 ;0.00 ;1246136259.38 ;0.00 ;0.00 
2025001;0328;SU5010000000;2179811178.00 ;2179811178.00 ;2179811178.00 ;9660258.04 ;0.00 ;0.00 
2025001;0328;SU5010010000;80000000.00 ;80000000.00 ;80000000.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU5010020000;10000000.00 ;10000000.00 ;10000000.00 ;0.00 ;0.00 ;0.00 
2025001;0328;SU5010030000;589811178.00 ;589811178.00 ;589811178.00 ;9660258.04 ;0.00 ;0.00 
2025001;0328;SU5010040000;1500000000.00 ;1500000000.00 ;1500000000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10010000;2920590924.00 ;2920590924.00 ;2923973642.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10020000;984361643.00 ;984361643.00 ;985377028.92 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10030000;28811231.00 ;28811231.00 ;28836897.86 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10060000;441720593.00 ;442720593.00 ;445212620.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10080000;1153107167.00 ;1153107167.00 ;1153107167.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10080100;1153107167.00 ;1153107167.00 ;1153107167.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10080101;553107167.00 ;553107167.00 ;553107167.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10080102;600000000.00 ;600000000.00 ;600000000.00 ;0.00 ;0.00 ;0.00 
0000000;0329;PU10080200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10090000;600000000.00 ;600000000.00 ;600000000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10110000;547627167.00 ;547627167.00 ;547627167.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10140000;0.00 ;0.00 ;3340403.44 ;208.54 ;0.00 ;208.54 
2025001;0329;PU10180000;1700000.00 ;1700000.00 ;1700000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10200000;207728445.00 ;207728445.00 ;211755964.93 ;4110504.01 ;40344.00 ;14302.20 
2025001;0329;PU10200100;46100068.00 ;46100068.00 ;46100068.00 ;1216757.34 ;0.00 ;0.00 
2025001;0329;PU10200200;161628377.00 ;161628377.00 ;165655896.93 ;2893746.67 ;40344.00 ;14302.20 
2025001;0329;PU10210000;35573738415.00 ;35573738415.00 ;35573738415.00 ;1402789684.47 ;0.00 ;0.00 
2025001;0329;PU10210100;20588340365.00 ;20588340365.00 ;20588340365.00 ;361752249.83 ;0.00 ;0.00 
2025001;0329;PU10210200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10210300;6084651794.00 ;6084651794.00 ;6084651794.00 ;652444158.17 ;0.00 ;0.00 
2025001;0329;PU10210400;7940273256.00 ;7940273256.00 ;7940273256.00 ;388593276.47 ;0.00 ;0.00 
2025001;0329;PU10210500;172639000.00 ;172639000.00 ;172639000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10210600;787834000.00 ;787834000.00 ;787834000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;PU10230000;3126954720.00 ;3126954720.00 ;3134966094.98 ;12465282.27 ;0.00 ;0.00 
2025001;0329;PU10240000;2439402449.00 ;2438402449.00 ;2438402449.00 ;0.00 ;0.00 ;0.00 
2025001;0329;SU1010000000;12000000.00 ;12000000.00 ;0.00 ;3256332.99 ;0.00 ;0.00 
2025001;0329;SU1030000000;39768375998.00 ;39768375998.00 ;0.00 ;9832946390.46 ;2250000.00 ;0.00 
2025001;0329;SU1030010000;161628377.00 ;161628377.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0329;SU1030020000;29316447621.00 ;29316447621.00 ;0.00 ;9707165357.15 ;0.00 ;0.00 
2025001;0329;SU1030040000;10290300000.00 ;10290300000.00 ;0.00 ;125781033.31 ;2250000.00 ;0.00 
2025001;0329;SU5010000000;41989738415.00 ;41989738415.00 ;41989738415.00 ;1458826108.05 ;0.00 ;0.00 
2025001;0329;SU5010010000;39238738415.00 ;39238738415.00 ;39238738415.00 ;1430289684.47 ;0.00 ;0.00 
2025001;0329;SU5010020000;2751000000.00 ;2751000000.00 ;2751000000.00 ;28536423.58 ;0.00 ;0.00 
2025001;0329;SU5020000000;2350000000.00 ;2350000000.00 ;2350000000.00 ;557500000.00 ;0.00 ;0.00 
2025001;0329;SU5020010000;2230000000.00 ;2230000000.00 ;2230000000.00 ;557500000.00 ;0.00 ;0.00 
2025001;0329;SU5020020000;120000000.00 ;120000000.00 ;120000000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;SU5030000000;1500000000.00 ;1500000000.00 ;1500000000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;SU5040000000;2550000000.00 ;2550000000.00 ;2550000000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;SU5050000000;40000000.00 ;40000000.00 ;40000000.00 ;0.00 ;0.00 ;0.00 
2025001;0329;SU5060000000;10594575040.00 ;10585675040.00 ;10614179593.30 ;349631960.05 ;212164.00 ;3459036.13 
2025001;0333;PU10010000;1220191686.00 ;1220191686.00 ;1220191686.00 ;3380640.00 ;0.00 ;0.00 
2025001;0333;PU10020000;405351167.00 ;405351167.00 ;405351167.00 ;1396401.44 ;0.00 ;0.00 
2025001;0333;PU10030000;11157891.00 ;11157891.00 ;11157891.00 ;49745.52 ;0.00 ;0.00 
2025001;0333;PU10060000;227496694.00 ;227496694.00 ;227496694.00 ;64775.00 ;0.00 ;0.00 
2025001;0333;PU10080000;22876132537.00 ;22876132537.00 ;22876132537.00 ;9365381748.83 ;0.00 ;0.00 
2025001;0333;PU10080100;18514308073.00 ;18514308073.00 ;18514308073.00 ;9226558566.86 ;0.00 ;0.00 
2025001;0333;PU10080101;14091154616.00 ;14091154616.00 ;14091154616.00 ;8972265556.26 ;0.00 ;0.00 
2025001;0333;PU10080102;4423153457.00 ;4423153457.00 ;4423153457.00 ;254293010.60 ;0.00 ;0.00 
2025001;0333;PU10080200;4361824464.00 ;4361824464.00 ;4361824464.00 ;138823181.97 ;0.00 ;0.00 
2025001;0333;PU10090000;968846643.00 ;968846643.00 ;968846643.00 ;254293010.60 ;0.00 ;0.00 
2025001;0333;PU10100000;1048777200.00 ;1048777200.00 ;1048777200.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10110000;9570111989.00 ;9570111989.00 ;9570111989.00 ;7985217919.00 ;0.00 ;0.00 
2025001;0333;PU10120000;2596921000.00 ;2596921000.00 ;2596921000.00 ;929532421.26 ;0.00 ;0.00 
2025001;0333;PU10140000;112000000.00 ;112000000.00 ;112000000.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10150000;31346100.00 ;31346100.00 ;31346100.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10160000;4500000.00 ;4500000.00 ;4500000.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10170000;17887500.00 ;17887500.00 ;17887500.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10180000;360750.00 ;360750.00 ;360750.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10200000;19619992563.00 ;19619992563.00 ;19639992563.00 ;464604152.89 ;0.00 ;0.00 
2025001;0333;PU10200100;4104505574.00 ;4104505574.00 ;4104505574.00 ;66257115.73 ;0.00 ;0.00 
2025001;0333;PU10200200;15515486989.00 ;15515486989.00 ;15535486989.00 ;398347037.16 ;0.00 ;0.00 
2025001;0333;PU10220000;33587303.00 ;33587303.00 ;33587303.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10220100;13440000.00 ;13440000.00 ;13440000.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10220200;20147303.00 ;20147303.00 ;20147303.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10230000;3130725435.00 ;3130725435.00 ;3196563075.07 ;48791484.46 ;0.00 ;0.00 
2025001;0333;PU10240000;888355093.00 ;888355093.00 ;888355093.00 ;0.00 ;0.00 ;0.00 
2025001;0333;PU10250000;0.00 ;6172000.00 ;6172000.00 ;0.00 ;0.00 ;0.00 
2025001;0333;SU1010000000;700000.00 ;700000.00 ;0.00 ;202600.00 ;0.00 ;0.00 
2025001;0333;SU1030000000;15649832892.00 ;15649832892.00 ;0.00 ;3346389.22 ;815329.17 ;0.00 
2025001;0333;SU1030010000;15515486989.00 ;15515486989.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0333;SU1030030000;20147303.00 ;20147303.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0333;SU1030040000;114198600.00 ;114198600.00 ;0.00 ;3346389.22 ;815329.17 ;0.00 
2025001;0333;SU5010000000;57781424031.00 ;57787596031.00 ;57787596031.00 ;14934462790.83 ;0.00 ;0.00 
2025001;0333;SU5010010000;34905291494.00 ;34911463494.00 ;34911463494.00 ;5569081042.00 ;0.00 ;0.00 
2025001;0333;SU5010020000;22876132537.00 ;22876132537.00 ;22876132537.00 ;9365381748.83 ;0.00 ;0.00 
2025001;0333;SU5020000000;216732593455.00 ;216732593455.00 ;216732593455.00 ;37835699663.00 ;0.00 ;0.00 
2025001;0333;SU5030000000;297589252.00 ;299589252.00 ;299589252.00 ;17886722.46 ;0.00 ;0.00 
2025001;0333;SU5040000000;333979769.00 ;333979769.00 ;333979769.00 ;6382202.04 ;0.00 ;0.00 
2025001;0333;SU5040010000;217158427.00 ;217158427.00 ;217158427.00 ;6382202.04 ;0.00 ;0.00 
2025001;0333;SU5040020000;116821342.00 ;116821342.00 ;116821342.00 ;0.00 ;0.00 ;0.00 
2025001;0333;SU5050000000;13303850535.00 ;13303850535.00 ;13323850535.00 ;269259997.48 ;0.00 ;0.00 
2025001;0333;SU5060000000;2429130502.00 ;2427130502.00 ;2472968142.07 ;202810707.65 ;0.00 ;0.00 
2025001;0334;PU10010000;216720321.00 ;216720321.00 ;216720321.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10020000;72341810.00 ;72341810.00 ;72341810.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10030000;1991855.00 ;1991855.00 ;1991855.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10060000;32786564.00 ;32786564.00 ;32786564.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10080000;496710000.00 ;496710000.00 ;496710000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10080100;496710000.00 ;496710000.00 ;496710000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10080101;153950000.00 ;153950000.00 ;153950000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10080102;342760000.00 ;342760000.00 ;342760000.00 ;0.00 ;0.00 ;0.00 
0000000;0334;PU10080200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10090000;342760000.00 ;342760000.00 ;342760000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10110000;148950000.00 ;148950000.00 ;148950000.00 ;0.00 ;0.00 ;0.00 
0000000;0334;PU10140000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10170000;2000000.00 ;2000000.00 ;2000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10180000;200000.00 ;200000.00 ;200000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10200000;2042813762.00 ;2042813762.00 ;2042813762.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10200100;176823327.00 ;176823327.00 ;176823327.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10200200;1865990435.00 ;1865990435.00 ;1865990435.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10220000;100000.00 ;100000.00 ;100000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10220100;15000.00 ;15000.00 ;15000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10220200;85000.00 ;85000.00 ;85000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10230000;4614090697.00 ;4614090697.00 ;4614090697.00 ;0.00 ;0.00 ;0.00 
2025001;0334;PU10240000;166498938.00 ;166498938.00 ;166498938.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU1010000000;40000.00 ;40000.00 ;0.00 ;2090.00 ;0.00 ;0.00 
2025001;0334;SU1030000000;2046450546.00 ;2046450546.00 ;0.00 ;3784647.78 ;0.00 ;0.00 
2025001;0334;SU1030010000;1865990435.00 ;1865990435.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU1030030000;85000.00 ;85000.00 ;0.00 ;2857819.00 ;0.00 ;0.00 
2025001;0334;SU1030040000;180375111.00 ;180375111.00 ;0.00 ;926828.78 ;0.00 ;0.00 
2025001;0334;SU5010000000;496710000.00 ;496710000.00 ;496710000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5020000000;3777968363.00 ;3777968363.00 ;3777968363.00 ;722376500.00 ;0.00 ;0.00 
2025001;0334;SU5020010000;3055591863.00 ;3055591863.00 ;3055591863.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5020020000;722376500.00 ;722376500.00 ;722376500.00 ;722376500.00 ;0.00 ;0.00 
2025001;0334;SU5030000000;541611769.00 ;541611769.00 ;541611769.00 ;18634474.52 ;0.00 ;0.00 
2025001;0334;SU5030010000;85380000.00 ;85380000.00 ;85380000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5030030000;384356769.00 ;384356769.00 ;384356769.00 ;4379474.52 ;0.00 ;0.00 
2025001;0334;SU5030040000;71875000.00 ;71875000.00 ;71875000.00 ;14255000.00 ;0.00 ;0.00 
2025001;0334;SU5040000000;10122626434.00 ;10122626434.00 ;10122626434.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5040010000;6637999185.00 ;6637999185.00 ;6637999185.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5040020000;1820000000.00 ;1820000000.00 ;1820000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5040030000;1038104650.00 ;1038104650.00 ;1038104650.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5040040000;100000.00 ;100000.00 ;100000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5040050000;626422599.00 ;626422599.00 ;626422599.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5050000000;3220276706.00 ;3220276706.00 ;3220276706.00 ;158119.67 ;0.00 ;0.00 
2025001;0334;SU5050010000;400000000.00 ;400000000.00 ;400000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5050020000;1146805000.00 ;1146805000.00 ;1146805000.00 ;158119.67 ;0.00 ;0.00 
2025001;0334;SU5050030000;48207000.00 ;48207000.00 ;48207000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5050040000;1625264706.00 ;1625264706.00 ;1625264706.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5060000000;1107000000.00 ;1107000000.00 ;1107000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5060010000;161000000.00 ;161000000.00 ;161000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5060020000;946000000.00 ;946000000.00 ;946000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5070000000;37000000.00 ;37000000.00 ;37000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5070010000;2000000.00 ;2000000.00 ;2000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5070020000;35000000.00 ;35000000.00 ;35000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5080000000;584000000.00 ;584000000.00 ;584000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5090000000;1632894849.00 ;1632894849.00 ;1632894849.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5090010000;1400000000.00 ;1400000000.00 ;1400000000.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5090020000;232894849.00 ;232894849.00 ;232894849.00 ;0.00 ;0.00 ;0.00 
2025001;0334;SU5100000000;2500000.00 ;2500000.00 ;2500000.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10010000;1801586271.00 ;1801586271.00 ;2110013833.00 ;1810881.00 ;1811711.00 ;0.00 
2025001;0335;PU10020000;608296324.00 ;608296324.00 ;713106873.00 ;654166.00 ;654447.00 ;0.00 
2025001;0335;PU10030000;17119123.00 ;17119123.00 ;20147686.14 ;15431.00 ;15431.00 ;0.00 
2025001;0335;PU10060000;369053640.00 ;369053640.00 ;404504904.00 ;76126.00 ;76126.00 ;0.00 
2025001;0335;PU10080000;1977404972.00 ;1977404972.00 ;1977404972.00 ;62555.42 ;0.00 ;0.00 
2025001;0335;PU10080100;1977404972.00 ;1977404972.00 ;1977404972.00 ;62555.42 ;0.00 ;0.00 
2025001;0335;PU10080101;739045473.00 ;739045473.00 ;739045473.00 ;62555.42 ;0.00 ;0.00 
2025001;0335;PU10080102;1238359499.00 ;1238359499.00 ;1238359499.00 ;0.00 ;0.00 ;0.00 
0000000;0335;PU10080200;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10090000;1238359499.00 ;1238359499.00 ;1238359499.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10110000;724582968.00 ;724582968.00 ;724582968.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10140000;3000000.00 ;3000000.00 ;3000000.00 ;234879.40 ;0.00 ;0.00 
0000000;0335;PU10150000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
0000000;0335;PU10160000;0.00 ;0.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10180000;20000000.00 ;20000000.00 ;20000000.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10190000;514000000.00 ;514000000.00 ;514000000.00 ;49651028.28 ;0.00 ;0.00 
2025001;0335;PU10200000;7844957480.00 ;7844957480.00 ;7844957480.00 ;50751497.18 ;0.00 ;0.00 
2025001;0335;PU10200100;623553550.00 ;623553550.00 ;623553550.00 ;17038791.81 ;0.00 ;0.00 
2025001;0335;PU10200200;7221403930.00 ;7221403930.00 ;7221403930.00 ;33712705.37 ;0.00 ;0.00 
2025001;0335;PU10220000;9643000.00 ;9643000.00 ;9643000.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10220100;1446450.00 ;1446450.00 ;1446450.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10220200;8196550.00 ;8196550.00 ;8196550.00 ;0.00 ;0.00 ;0.00 
2025001;0335;PU10230000;9960891616.00 ;9960891616.00 ;9965903207.18 ;50751497.23 ;0.00 ;0.00 
2025001;0335;PU10240000;1344751629.00 ;1344751629.00 ;1601982609.00 ;1467006.00 ;1467006.00 ;0.00 
2025001;0335;PU10250000;27000000.00 ;27000000.00 ;27000000.00 ;0.00 ;0.00 ;0.00 
2025001;0335;SU1010000000;30000000.00 ;30000000.00 ;0.00 ;3360502.11 ;0.00 ;0.00 
2025001;0335;SU1030000000;7329600480.00 ;7329600480.00 ;0.00 ;695210563.70 ;677264120.00 ;0.00 
2025001;0335;SU1030010000;7221403930.00 ;7221403930.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0335;SU1030030000;8196550.00 ;8196550.00 ;0.00 ;0.00 ;0.00 ;0.00 
2025001;0335;SU1030040000;100000000.00 ;100000000.00 ;0.00 ;695210563.70 ;677264120.00 ;0.00 
2025001;0335;SU5010000000;2455024754.00 ;2455024754.00 ;3162298837.02 ;46145793.53 ;19135389.95 ;6200000.00 
2025001;0335;SU5020000000;1977404972.00 ;1977404972.00 ;1977404972.00 ;62555.42 ;0.00 ;0.00 
2025001;0335;SU5030000000;1629285317.00 ;1629285317.00 ;1630730849.14 ;285148240.11 ;0.00 ;31388.86 
